Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
BM-2 R25 ,Hutchinson Asphalt Plant ,4,4,64-22,24,-,-,-,-,densa,HMA,138-154,-,-,-,-,"22,25","7,09","28,19","57,53",421,94,484,999,1350,N/A,N/A,1350,219,N/A,0,219,https://asphaltepd.org/epd/d/25UjvG/
SR 12.5A Comm. Gr. Class-A ,Hutchinson Asphalt Plant ,4,4,58-28,24,"Warm Mix Additive - Chemical*, Antistrip Agents - Amidoamines*","< 1%, < 1%",-,-,densa,WMA,127-154,-,-,-,-,"22,25","9,43","28,19","59,87",421,125,484,1030,1351,N/A,N/A,1351,219,N/A,0,219,https://asphaltepd.org/epd/d/E3Uyma/
