Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
W1911208 ,Wheatland ,Unmodified,3,58-28,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,127-154,-,-,-,-,"18,07","4,52","26,49","49,08",340,60,457,857,1079,N/A,N/A,1079,227,N/A,0,227,https://asphaltepd.org/epd/d/MmUbrz/
W1912107 ,Wheatland ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"25,03","5,28","26,49","56,80",475,70,457,1002,1525,N/A,N/A,1525,136,N/A,0,136,https://asphaltepd.org/epd/d/74UBVZ/
W1912108 ,Wheatland ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,Não reportada,WMA,132-160,-,-,-,-,"22,74","4,96","26,49","54,19",431,66,457,954,1376,N/A,N/A,1376,136,N/A,0,136,https://asphaltepd.org/epd/d/eBUMBY/
W1912207 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"20,35","4,65","26,49","51,50",384,62,457,903,1227,N/A,N/A,1227,227,N/A,0,227,https://asphaltepd.org/epd/d/wRU3bq/
W1912208 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,Não reportada,WMA,132-160,-,-,-,-,"18,64","4,35","26,49","49,48",351,58,457,866,1116,N/A,N/A,1116,227,N/A,0,227,https://asphaltepd.org/epd/d/drUJzz/
W1972107 ,Wheatland ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"23,31","5,24","26,49","55,05",442,70,457,969,1413,N/A,N/A,1413,136,N/A,0,136,https://asphaltepd.org/epd/d/AKU432/
W1972108 ,Wheatland ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"21,60","4,94","26,49","53,03",409,66,457,931,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/J5UxE4/
W1972108 ,Wheatland ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"21,60","4,94","26,49","53,03",409,66,457,931,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/vZUP9b/
W1972207 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"18,64","4,63","26,49","49,76",351,61,457,869,1116,N/A,N/A,1116,227,N/A,0,227,https://asphaltepd.org/epd/d/P5UkGq/
W1972208 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"18,07","4,34","26,49","48,90",340,58,457,855,1079,N/A,N/A,1079,227,N/A,0,227,https://asphaltepd.org/epd/d/E3UdqA/
W1973107 ,Wheatland ,SBS modified - 3.5% styrene-butadiene-styrene,4,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"27,70","5,39","26,49","59,59",508,72,457,1037,1413,N/A,N/A,1413,136,N/A,0,136,https://asphaltepd.org/epd/d/LDUvX6/
W1973108 ,Wheatland ,SBS modified - 3.5% styrene-butadiene-styrene,4,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"25,64","5,08","26,49","57,21",470,67,457,994,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/aRUbVr/
W25122015 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,92","4,33","26,49","47,75",318,57,457,832,1004,N/A,N/A,1004,227,N/A,0,227,https://asphaltepd.org/epd/d/XZUDXD/
W25122015 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,92","4,33","26,49","47,75",318,57,457,832,1004,N/A,N/A,1004,227,N/A,0,227,https://asphaltepd.org/epd/d/KoUaMG/
W2512209 ,Wheatland ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,35","4,81","26,49","47,66",307,64,457,828,967,N/A,N/A,967,227,N/A,0,227,https://asphaltepd.org/epd/d/mYUBDv/
W25722010 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,80","26,49","46,50",284,64,457,805,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/rQUD8r/
W25722016 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,30","26,49","46,01",284,57,457,799,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/1AU2Ea/
W25722016 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,30","26,49","46,01",284,57,457,799,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/aRUbKJ/
W25722016 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,30","26,49","46,01",284,57,457,799,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/OPUap2/
W25722016 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,30","26,49","46,01",284,57,457,799,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/LDUvaz/
W25722016 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,30","26,49","46,01",284,57,457,799,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/mYUBJj/
W25722016 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,30","26,49","46,01",284,57,457,799,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/QVU6X5/
W2572209 ,Wheatland ,Unmodified,2,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"15,21","4,80","26,49","46,50",284,64,457,805,893,N/A,N/A,893,227,N/A,0,227,https://asphaltepd.org/epd/d/QVU6Zv/
W475721L02 ,Wheatland ,Unmodified,6,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"33,60","5,10","26,49","65,19",641,68,457,1166,2083,N/A,N/A,2083,136,N/A,0,136,https://asphaltepd.org/epd/d/3JU6wO/
W95112L06 ,Wheatland ,Unmodified,5,58-28,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,127-154,-,-,-,-,"27,21","4,75","26,49","58,45",517,63,457,1037,1674,N/A,N/A,1674,227,N/A,0,227,https://asphaltepd.org/epd/d/lyUro8/
W95121E10 ,Wheatland ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"31,31","10,43","26,49","68,23",597,138,457,1193,1934,N/A,N/A,1934,136,N/A,0,136,https://asphaltepd.org/epd/d/MmUbxO/
W95121G05 ,Wheatland ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,129- 16,-,-,-,-,"30,74","7,96","26,49","65,20",586,106,457,1149,1897,N/A,N/A,1897,136,N/A,0,136,https://asphaltepd.org/epd/d/zwU9o1/
W95121L07 ,Wheatland ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"31,31","5,07","26,49","62,88",597,67,457,1122,1934,N/A,N/A,1934,136,N/A,0,136,https://asphaltepd.org/epd/d/74UBRa/
W95122L06 ,Wheatland ,Unmodified,5,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"27,21","4,47","26,49","58,17",517,59,457,1034,1674,N/A,N/A,1674,227,N/A,0,227,https://asphaltepd.org/epd/d/eBUMrq/
W95721E10 ,Wheatland ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","10,42","26,49","66,51",564,138,457,1159,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/wRU3QL/
W95721G05 ,Wheatland ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,Não reportada,WMA,132-160,-,-,-,-,"29,60","7,80","26,49","63,90",564,104,457,1125,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/J5UxQ1/
W95721L07 ,Wheatland ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,60","5,05","26,49","61,14",564,67,457,1088,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/vZUPZL/
W95722L06 ,Wheatland ,Unmodified,4,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"26,06","4,45","26,49","57,01",495,59,457,1011,1599,N/A,N/A,1599,227,N/A,0,227,https://asphaltepd.org/epd/d/LDUvY9/
W95731E10 ,Wheatland ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"35,25","10,61","26,49","72,36",649,141,457,1247,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/P5UkXk/
W95731L07 ,Wheatland ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"35,25","5,24","26,49","66,99",649,70,457,1176,1823,N/A,N/A,1823,136,N/A,0,136,https://asphaltepd.org/epd/d/gGU5bJ/
W125121E9 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"29,03","8,86","20,18","58,06",553,118,345,1016,1785,N/A,N/A,1785,136,N/A,0,136,https://asphaltepd.org/epd/d/5mU5pB/
W125131E9 ,Zelienople ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"34,57","8,97","20,18","63,72",636,119,345,1101,1785,N/A,N/A,1785,136,N/A,0,136,https://asphaltepd.org/epd/d/o8UwpY/
W125721E9 ,Zelienople ,Unmodified,5,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"27,31","9,03","20,18","56,52",520,120,345,985,1674,N/A,N/A,1674,136,N/A,0,136,https://asphaltepd.org/epd/d/KoUaGA/
W125731E9 ,Zelienople ,SBS modified - 3.5% styrene-butadiene-styrene,5,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"32,51","9,14","20,18","61,82",598,121,345,1065,1674,N/A,N/A,1674,136,N/A,0,136,https://asphaltepd.org/epd/d/rQUDM9/
W1912105 ,Zelienople ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"23,31","4,18","20,18","47,67",442,56,345,843,1413,N/A,N/A,1413,136,N/A,0,136,https://asphaltepd.org/epd/d/3JUa7M/
W19122041 ,Zelienople ,Unmodified,3,64-22,40,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"16,77","2,95","20,18","39,90",314,39,345,699,1004,N/A,N/A,1004,363,N/A,0,363,https://asphaltepd.org/epd/d/P5UyVM/
W1912205 ,Zelienople ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"20,35","3,69","20,18","44,22",384,49,345,779,1227,N/A,N/A,1227,227,N/A,0,227,https://asphaltepd.org/epd/d/vZU5wa/
W1972105 ,Zelienople ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,Não reportada,WMA,132-160,-,-,-,-,"22,17","4,18","20,18","46,53",420,56,345,821,1339,N/A,N/A,1339,136,N/A,0,136,https://asphaltepd.org/epd/d/5mUvBP/
W1972205 ,Zelienople ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"19,21","3,69","20,18","43,08",362,49,345,756,1153,N/A,N/A,1153,227,N/A,0,227,https://asphaltepd.org/epd/d/J5U8XA/
W1973105 ,Zelienople ,SBS modified - 3.5% styrene-butadiene-styrene,4,76-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,138-166,-,-,-,-,"26,33","4,27","20,18","50,77",483,57,345,885,1339,N/A,N/A,1339,136,N/A,0,136,https://asphaltepd.org/epd/d/1AU2jV/
W2512107 ,Zelienople ,Unmodified,4,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"21,60","4,18","20,18","45,96",409,56,345,810,1302,N/A,N/A,1302,136,N/A,0,136,https://asphaltepd.org/epd/d/wRU3JE/
W2512208 ,Zelienople ,Unmodified,3,64-22,25,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"17,49","3,69","20,18","41,36",329,49,345,723,1041,N/A,N/A,1041,227,N/A,0,227,https://asphaltepd.org/epd/d/E3UDlE/
W2512208RB ,Zelienople ,Unmodified,4,64-22,20,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"21,55","3,94","20,18","45,66",407,52,345,805,1302,N/A,N/A,1302,181,N/A,0,181,https://asphaltepd.org/epd/d/XZUm71/
W2572107 ,Zelienople ,Unmodified,3,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"20,46","4,18","20,18","44,81",387,55,345,787,1227,N/A,N/A,1227,136,N/A,0,136,https://asphaltepd.org/epd/d/eBUMy2/
W2572108 ,Zelienople ,Unmodified,3,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"20,46","4,18","20,18","44,81",387,55,345,787,1227,N/A,N/A,1227,136,N/A,0,136,https://asphaltepd.org/epd/d/lyUrLX/
W2572108 ,Zelienople ,Unmodified,3,64-22,15,Warm Mix Additive - Chemical*,< 1%,-,-,densa,WMA,132-160,-,-,-,-,"20,46","4,18","20,18","44,81",387,55,345,787,1227,N/A,N/A,1227,136,N/A,0,136,https://asphaltepd.org/epd/d/zwU93q/
