Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
13842 ,Gardner AC ,Unmodified,4,64-10,24,-,-,Antistrip Agents - Hydrated lime,< 1%,dense,HMA,152-163,-,-,-,-,"31,89","4,57","27,65","64,10",503,61,485,1048,1503,N/A,N/,1503,218,N/A,0,218,https://asphaltepd.org/epd/d/XZUmyZ/
13948 ,Gardner AC ,Unmodified,4,64-10,39,-,-,-,-,dense,HMA,152-163,-,-,-,-,"22,72","3,44","27,65","53,82",430,46,485,960,1391,N/A,N/,1391,349,N/A,0,349,https://asphaltepd.org/epd/d/rQUM1X/
13971 ,Gardner AC ,Unmodified,4,64-10,24,-,-,-,-,dense,HMA,152-163,-,-,-,-,"25,85","4,16","27,65","57,66",491,55,485,1031,1584,N/A,N/,1584,217,N/A,0,217,https://asphaltepd.org/epd/d/1AUjb1/
"13140 - 1/2""HMA58-22R25 ",Hwy 175 AC ,Unmodified,4,58-22,24,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"28,01","0,90","30,87","59,77",530,12,350,892,1631,N/A,N/,1631,217,N/A,0,217,https://asphaltepd.org/epd/d/J5UO9Y/
"3921 - 3/4""HMA58-22R25LAS ",Hwy 175 AC ,Unmodified,4,58-22,24,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"22,70","0,72","30,87","54,28",428,10,350,787,1316,N/A,N/,1316,219,N/A,0,219,https://asphaltepd.org/epd/d/vZUGYl/
"3922 - 1/2""HMA58-22R25LAS ",Hwy 175 AC ,Unmodified,4,58-22,24,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"28,01","0,90","30,87","59,77",530,12,350,892,1631,N/A,N/,1631,217,N/A,0,217,https://asphaltepd.org/epd/d/AKUmJD/
1722 ,James Road AC ,Unmodified,5,64-10,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"30,23","6,37","14,18","50,78",576,85,250,911,1863,N/A,N/,1863,129,N/A,0,129,https://asphaltepd.org/epd/d/OPUPJR/
3698 ,James Road AC ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"24,92","6,56","14,18","45,66",473,87,250,810,1518,N/A,N/,1518,131,N/A,0,131,https://asphaltepd.org/epd/d/ZXUwGg/
3717 ,James Road AC ,Unmodified,4,64-10,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"25,83","6,55","14,18","46,56",491,87,250,828,1577,N/A,N/,1577,131,N/A,0,131,https://asphaltepd.org/epd/d/GZUdkV/
1068 ,Lee Vining AC ,Unmodified,4,64-28,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"27,03","1,18","25,13","53,34",514,16,293,823,1655,N/A,N/,1655,130,N/A,0,130,https://asphaltepd.org/epd/d/mYUYvR/
13769 ,Lee Vining AC ,Unmodified,4,58-34,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"25,78","0,39","25,13","51,30",490,5,293,788,1573,N/A,N/,1573,131,N/A,0,131,https://asphaltepd.org/epd/d/LDURG7/
1417 ,Lee Vining AC ,Unmodified,4,64-28,14,-,-,-,-,dense,HMA,138-166,-,-,-,-,"25,66","1,12","25,13","51,91",488,15,293,796,1566,N/A,N/,1566,131,N/A,0,131,https://asphaltepd.org/epd/d/aRU7lQ/
"13140 - 1/2""HMA58-22R25 ",North State Street AC Plant ,Unmodified,4,58-22,24,-,-,-,-,dense,HMA,149-163,-,-,-,-,"26,08","4,45","22,77","53,29",495,59,403,958,1599,N/A,N/,1599,217,N/A,0,217,https://asphaltepd.org/epd/d/QVUGxO/
"3921 - 3/4""HMA58-22R25LAS ",North State Street AC Plant ,Unmodified,3,58-22,24,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"21,95","4,07","22,77","48,79",413,54,403,871,1268,N/A,N/,1268,219,N/A,0,219,https://asphaltepd.org/epd/d/P5Uya5/
"3922 - 1/2""HMA58-22R25LAS ",North State Street AC Plant ,Unmodified,4,58-22,24,Ingevity Evotherm M1,<,-,-,dense,HMA,149-163,-,-,-,-,"27,04","4,37","22,77","54,18",511,58,403,972,1567,N/A,N/,1567,217,N/A,0,217,https://asphaltepd.org/epd/d/gGUGkM/
"1230 - 1/2""WMA64-10R15LAS ",Pleasanton AC ,Unmodified,5,64-10,14,Ingevity Evotherm M1,<,-,-,dense,WMA,149-163,-,-,-,-,"31,45","0,37","25,43","57,24",598,5,441,1044,1899,N/A,N/,1899,129,N/A,0,129,https://asphaltepd.org/epd/d/4RUky1/
